trajectory,inter,intra,dissociation time
703,18.30096455,211.2496497,1.119999975
704,5.199577555,223.4380415,1.029999977
705,8.00810822,220.5754825,1.489999967
706,20.12619257,208.5929807,0.939999979
707,12.75800986,214.8229164,0.569999987
708,11.37612109,215.8686633,1.289999971
709,23.69555868,205.4295211,0.869999981
710,18.9652356,208.2565404,1.149999974
711,14.8777614,214.0397856,3.499999922
712,18.74739771,210.0655468,0.589999987
713,29.35018656,199.2437026,0.599999987
714,13.82003874,215.4990851,0.90999998
715,14.47754553,214.3315082,2.329999948
716,7.750777269,219.8897927,2.389999947
717,19.90068292,208.6998284,1.079999976
718,13.42612623,215.8454182,1.109999975
719,21.22047848,208.3503788,1.439999968
720,15.88607162,213.2759543,0.969999978
721,34.45705289,194.3521801,1.039999977
722,14.13166133,214.2491065,0.729999984
723,15.06526533,214.2277484,1.839999959
724,18.6559847,210.4615726,0.939999979
725,10.3590183,217.5842602,1.999999955
726,23.58645247,204.9746533,1.169999974
727,10.41607019,219.1655897,0.959999978
728,7.292786991,222.1278199,2.199999951
729,22.56454853,205.5080629,0.979999978
730,12.08744432,217.5689635,0.919999979
731,9.077050322,219.5678771,3.699999917
732,8.96866862,219.0185704,0.659999985
733,8.457473195,220.7928949,1.999999955
734,16.36072152,212.4841315,1.129999975
735,12.02532995,215.3196712,0.849999981
736,23.64635926,204.9251608,1.409999969
737,11.47759328,217.3256183,1.80999996
738,19.34153724,209.1904646,1.979999956
739,14.89061287,213.8870479,0.719999984
740,27.84863174,200.8864761,2.129999952
741,9.487832881,218.835268,1.34999997
742,15.63340543,213.6547677,1.179999974
743,20.08330565,209.5191279,0.639999986
744,10.28929021,219.2775268,0.709999984
745,15.78860658,212.4666619,1.129999975
746,14.15975854,215.2443603,1.129999975
747,19.36692995,208.6429307,0.749999983
748,23.03404989,205.347005,0.819999982
749,10.66429492,218.342945,0.649999986
750,19.3073837,209.6133381,1.759999961
751,18.59568906,209.9070336,0.649999986
752,20.59120586,208.0686347,0.769999983
753,9.503389421,218.968792,0.759999983
754,20.7269148,208.6045032,0.839999981
755,23.97995926,205.035411,1.469999967
756,25.9246609,202.6501072,0.789999982
757,12.53470264,216.2001001,0.649999986
758,11.36687763,216.1903503,0.579999987
759,11.42922044,216.8467906,2.739999939
760,18.14830951,210.4178556,0.739999983
761,20.29454396,209.1785704,1.249999972
762,21.99983317,206.9916655,0.769999983
763,16.39958785,212.6988563,0.88999998
764,8.532743817,220.2437312,1.399999969
765,27.19339342,202.4250036,0.979999978
766,7.765801144,221.4620014,0.659999985
767,12.04476412,216.0430736,0.87999998
768,35.75449278,192.8255754,0.89999998
769,13.67068749,215.6811866,1.859999958
770,21.48607848,207.177341,0.569999987
771,9.994819014,218.8379557,1.029999977
772,20.41678585,208.2039314,1.79999996
773,9.163540958,220.0697212,2.319999948
774,12.57142116,216.6986276,1.109999975
775,25.15047677,202.5596998,0.619999986
776,14.24059714,214.7154968,3.299999926
777,17.21866862,211.4822445,0.949999979
778,17.19501001,212.6068763,0.729999984
779,10.96763989,218.7568692,0.979999978
780,18.26100944,211.2605718,3.669999918
781,8.649310508,220.9848892,0.659999985
782,24.03940829,204.4265189,0.849999981
783,30.84724589,197.9844031,0.88999998
784,6.549302788,220.987005,4.899999891
785,20.55681101,209.0768406,0.749999983
786,12.09981944,216.8380701,1.229999972
787,25.98655368,202.1963259,0.709999984
788,7.792169979,220.7567548,1.039999977
789,19.50248992,209.3117227,1.109999975
790,10.78226805,218.9075197,1.089999976
791,18.33708206,210.62203,0.719999984
792,14.16794696,213.0660329,1.289999971
793,21.28796698,207.8938528,1.319999971
794,14.33292966,215.124446,1.139999975
795,14.4605594,214.4397284,2.799999937
796,29.1762812,198.9373695,0.809999982
797,22.5593065,205.2870479,0.659999985
798,26.31346919,202.7035454,1.039999977
799,11.87662659,216.8706362,1.059999976
800,20.99420715,207.6770407,0.519999988
801,27.72314696,201.7895783,1.179999974
802,9.988387563,219.9234167,0.659999985
803,9.252782702,218.3240457,0.969999978
804,23.41806447,204.7542387,0.649999986
805,10.24946748,218.7527806,0.719999984
806,12.33057284,215.9917513,1.529999966
807,7.736443603,220.740143,0.959999978
808,14.20859199,214.0644317,0.659999985
809,10.95033838,216.605361,1.33999997
810,17.93579543,211.6038742,0.979999978
811,13.58134339,214.8322945,13.6399997
812,32.85434039,196.8770407,0.579999987
813,17.31292995,211.9053181,0.679999985
814,12.19754039,216.371451,3.029999932
815,23.53534853,204.508549,1.089999976
816,16.76707834,212.3513796,2.209999951
817,36.42546576,193.2929378,1.319999971
818,23.04953009,206.8726376,0.699999984
819,18.35299485,210.5761401,1.249999972
820,10.09345575,218.8242602,1.029999977
821,14.12767048,214.8208578,0.999999978
822,14.20904174,214.8688063,1.079999976
823,21.45412051,207.4716655,1.289999971
824,10.45696741,219.0650608,0.649999986
825,24.91178113,203.9636455,1.089999976
826,25.37579685,202.1876054,1.029999977
827,17.5196539,210.0610293,0.859999981
828,14.97493996,212.0985704,1.279999971
829,7.482133095,222.4942816,3.029999932
830,11.86011165,216.5886919,1.549999965
831,22.37798327,206.0344389,1.019999977
832,12.19580915,217.3823159,3.57999992
833,36.40064861,193.3292209,1.559999965
834,23.42686991,206.2586562,1.739999961
835,19.79754839,208.8080772,1.839999959
836,17.06584975,212.2119085,0.979999978
837,14.03031608,213.8159971,0.719999984
838,18.85612995,211.0228878,1.939999957
839,8.056299786,220.8919371,1.929999957
840,23.91168306,205.5671051,0.629999986
841,12.88491422,214.9534668,0.929999979
842,13.79796126,214.7544961,1.029999977
843,28.24799786,200.8684918,1.599999964
844,31.95936312,196.9850322,0.669999985
845,15.66222773,213.1942387,0.549999988
846,18.99500372,210.7458613,0.869999981
847,13.53894282,215.855654,0.859999981
848,12.60582116,217.1094925,1.539999966
849,24.2736659,204.9493495,1.549999965
850,19.42931022,209.2006719,0.88999998
851,12.5459401,216.7419728,0.949999979
852,16.78659514,212.4543102,0.629999986
853,18.57989864,209.9655611,0.87999998
854,25.52248735,201.4993138,1.489999967
855,10.77372852,218.549035,6.009999866
856,12.23656655,217.3661044,0.779999983
857,16.86026833,211.8425018,2.469999945
858,11.43455997,217.4350965,0.859999981
859,14.3782223,214.8914796,0.789999982
860,9.753415726,218.4126233,0.829999981
861,24.1349148,205.5690207,0.559999988
862,11.95916383,217.3904932,7.349999836
863,28.20609192,200.9029164,0.569999987
864,23.33952094,206.2486776,0.669999985
865,20.51792638,207.9812866,1.889999958
866,25.19580915,203.6336955,0.89999998
867,11.90284532,216.573624,2.929999935
868,10.19692509,218.0499357,1.249999972
869,14.09175054,214.376426,0.669999985
870,24.52039786,204.3710793,0.709999984
871,12.98158813,215.630579,1.199999973
872,25.04060143,203.6357541,0.799999982
873,11.1608436,217.659228,4.969999889
874,10.57572909,217.9556969,4.789999893
875,14.495203,215.3045461,1.34999997
876,16.01922159,212.8995711,0.939999979
877,13.47541172,215.3957827,0.90999998
878,19.67947148,208.0595997,0.769999983
879,14.48869778,215.0037598,2.169999951
880,30.56890079,198.651451,1.109999975
881,15.86363645,211.7716512,1.119999975
882,14.11661487,215.5851751,1.139999975
883,11.74159442,216.8627162,0.639999986
884,20.71851337,208.1011723,1.499999966
885,31.71850536,197.6442173,0.719999984
886,11.36297655,216.9015154,1.539999966
887,24.40222802,204.4625161,0.929999979
888,22.64553209,206.4575983,2.009999955
889,25.46674753,203.3934096,1.229999972
890,11.89018284,216.6291494,2.889999935
891,17.89226662,210.9148106,1.499999966
892,16.43203388,211.5082916,0.87999998
893,15.54511866,212.9572409,0.549999988
894,11.21768363,218.2623159,1.089999976
895,20.75572795,207.7939528,2.299999949
896,14.72750122,213.2311508,0.999999978
897,12.16217427,216.3566405,0.949999979
898,25.67856112,202.4972266,0.90999998
899,20.13495654,208.1860043,1.549999965
900,17.73321415,212.201787,0.669999985
901,13.37764989,215.3612152,0.849999981
902,15.58169764,211.9633024,2.049999954
903,22.41928878,207.229178,0.90999998
904,15.03142059,213.1725089,0.659999985
905,25.26200786,204.1959828,0.729999984
906,24.52753181,204.9557541,0.939999979
907,13.47277098,214.2778699,11.41999974
908,27.90005761,201.3942387,0.619999986
909,22.34179971,205.9490064,1.049999977
910,28.12382345,201.1442602,0.799999982
911,16.65923674,210.9570693,0.45999999
912,13.42324675,214.6906505,0.739999983
913,24.82876698,203.2014725,0.949999979
914,11.89191608,216.4338956,2.729999939
915,17.37628206,212.0039314,1.009999977
916,9.57207534,219.4831022,7.179999839
917,12.69592552,215.521158,0.769999983
918,12.1428822,217.2525661,3.059999932
919,6.930877055,221.1621015,2.129999952
920,20.37619914,209.5064046,1.139999975
921,13.23720672,216.3368835,1.169999974
922,18.12205704,210.2662902,0.869999981
923,23.24051966,205.5872623,0.589999987
924,18.4422752,210.953381,0.829999981
925,12.12943088,217.1627305,0.90999998
926,14.54919557,212.4566548,3.13999993
927,24.93391523,203.6477913,0.599999987
928,24.94373796,204.3335382,0.529999988
929,10.54114124,219.2108506,1.139999975
930,13.41561387,216.0999428,0.609999986
931,19.22626204,209.1037741,1.539999966
932,31.09270379,197.7719943,0.549999988
933,19.96425347,209.1192995,1.519999966
934,22.4094975,205.9279914,0.669999985
935,16.45833753,211.27401,2.619999941
936,21.9162346,205.8335239,1.239999972
937,27.86920357,200.9594996,9.419999789
938,17.65215711,211.8231737,0.999999978
939,38.38809392,191.030436,0.88999998
940,20.65501258,208.1830307,0.929999979
941,20.9246812,208.4465332,0.789999982
942,38.4715341,190.7649893,0.839999981
943,23.46389693,204.1247034,2.309999948
944,20.34335025,207.1826305,0.979999978
945,23.32356326,205.2129092,1.029999977
946,17.53648134,212.0668906,1.089999976
947,17.12602073,212.6445032,2.069999954
948,9.96908406,219.1877198,0.689999985
949,11.8173737,216.764589,1.099999975
950,20.06833209,209.1064904,1.179999974
951,22.86409936,206.9557255,1.78999996
952,25.89551437,203.3297641,1.029999977
953,18.67176169,210.3924946,0.559999988
954,12.01857999,215.4581129,0.669999985
955,19.0939361,210.2414439,1.889999958
956,18.36172823,208.2056755,0.90999998
957,19.81439042,209.6671194,1.029999977
958,21.19978313,207.2066762,1.149999974
959,19.73569307,209.2805004,0.539999988
960,18.9242752,209.0269192,1.299999971
961,16.27280529,212.7850036,0.949999979
962,19.00176483,209.5178699,1.939999957
963,18.21257484,210.2852752,0.739999983
964,21.64664289,208.3275625,2.829999937
965,11.12282988,218.4490493,2.369999947
966,16.17825833,212.7549535,0.769999983
967,22.46969907,205.8711222,0.90999998
968,28.53709235,199.7116369,0.859999981
969,29.50542202,199.6976555,0.679999985
970,17.17160872,212.3218728,0.649999986
971,21.59757813,207.6623445,2.069999954
972,11.06522588,218.4697498,1.959999956
973,23.52808163,205.1140958,0.859999981
974,13.91618456,215.2542816,3.249999927
975,12.25535454,215.8272337,0.739999983
976,29.20251108,199.4512223,0.979999978
977,14.10734939,215.2370122,1.189999973
978,17.96442416,210.4012152,0.969999978
979,14.73623088,213.3800858,1.319999971
980,21.75739857,206.7657327,1.689999962
981,13.21937827,215.4624303,0.639999986
982,19.81141973,207.9707362,0.749999983
983,20.30032609,209.076955,0.699999984
984,9.740140243,219.5282773,0.89999998
985,30.77268263,198.1024303,0.779999983
986,11.49044475,217.667634,1.179999974
987,14.30343288,214.4392423,1.899999957
988,22.6558569,205.4077627,1.159999974
989,23.05343574,205.7177555,1.049999977
990,23.68763074,205.8394425,0.739999983
991,6.825492352,222.2395568,2.299999949
992,25.59729564,203.3290207,0.629999986
993,18.72562445,210.4049607,0.90999998
994,12.39257398,216.8296926,0.609999986
995,22.09428578,206.7511222,0.809999982
996,28.644801,199.2760686,0.499999989
997,17.66245046,211.3460901,1.849999959
998,15.89138656,212.668263,0.87999998
999,11.06986719,216.891451,3.199999929
1000,19.94340886,208.660629,0.959999978
